rg,rn,ta,vpd,swc,ts,rh,pm2_5,pm2_5_raw,pm2_5_pred
1.74013,-65.5525,12.216,1137.4,0.168646,11.9,12.3628,20.7006,,
1.7502,-71.8985,11.95,1110.63,0.168987,11.9,13.115,20.4397,,
1.78729,-80.3714,12.223,1124.24,0.168553,11.9,12.8715,20.1788,,
1.76733,-79.9037,12.361,1138.34,0.16883,11.9,12.4455,18.74735,,
1.73534,-80.1855,11.459,1060.95,0.168621,11.9,14.0197,17.3159,,
1.73872,-80.9617,11.278,1043.79,0.168687,11.807,14.2978,16.9228,,
1.76765,-80.6871,11.401,1055.25,0.168431,11.8,14.0552,16.5297,,
1.73759,-79.9245,11.257,1041.96,0.168789,11.8,14.4393,14.373,,
1.73906,-80.1172,10.887,1007.81,0.168322,11.8,14.9955,12.2163,,
1.74403,-79.9511,10.902,1015.66,0.168718,11.8,14.3722,11.933800000000002,,
1.75594,-82.4088,11.509,1069.26,0.168287,11.8,13.3943,11.6513,,
1.73892,-83.0882,11.717,1087.46,0.168298,11.773,12.9619,10.10135,,
7.36121,-80.0123,11.29,1046.77,0.168576,11.7,13.7454,8.5514,,
22.9495,-67.5792,10.945,1012.37,0.168585,11.7,14.3562,8.35365,,
39.4986,-49.6987,8.044,750.264,0.168427,11.7,24.3894,8.1559,,
52.566,-37.3137,9.263,870.241,0.168803,11.7,18.0025,7.07095,,
256.977,219.329,11.274,1067.86,0.168463,11.673,16.5574,5.986,,
388.061,359.847,13.31,1303.95,0.168156,11.6,13.2161,5.84755,,
479.531,443.097,13.864,1384.37,0.168437,11.6,11.9752,5.7091,,
560.421,513.435,14.527,1434.88,0.168144,11.6,11.7547,4.94965,,
653.471,572.916,15.038,1471.89,0.168047,11.573,12.2259,4.1902,,
735.512,622.695,15.557,1543.15,0.16833,11.5,11.3034,4.0933,,
767.407,659.025,16.103,1623.3,0.168182,11.5,10.5604,3.9964,,
766.961,654.495,16.803,1720.7,0.168459,11.5,9.29367,3.46475,,
826.392,708.704,17.321,1762.41,0.168087,11.5,9.17932,2.9331,,
843.43,709.354,18.088,1883.05,0.168206,11.5,8.28542,2.8653,,
816.009,691.85,18.237,1831.28,0.16829,11.5,8.66079,2.7975,,
733.833,582.966,18.735,1880.56,0.168074,11.44,8.59095,2.42535,,
730.503,557.477,18.897,1914.42,0.168195,11.46,9.13822,2.0532,,
723.946,529.82,19.22,1942.98,0.168176,11.5,9.7151,2.0057,,
676.026,478.196,19.661,1949.11,0.168043,11.5,10.3079,1.9582,,
614.672,422.976,19.586,1931.15,0.168101,11.5,10.6185,1.6977,,
535.011,358.562,19.993,1980.62,0.168139,11.5,11.0657,1.4372,,
420.859,266.513,19.918,1999.84,0.16803,11.527,11.6063,1.94175,,
262.724,144.192,19.574,1889.43,0.168084,11.6,13.5651,2.4463,,
147.225,58.601,19.056,1749.9,0.167946,11.6,16.1804,5.21425,,
92.952,-2.28466,18.749,1669.54,0.168311,11.66,17.8058,7.9822,,
39.8926,-47.2336,18.214,1571.85,0.168354,11.7,19.16,8.12325,,
9.29472,-74.2625,17.776,1490.21,0.168356,11.7,20.1537,8.2643,,
1.80444,-70.3267,17.503,1466.92,0.168572,11.76,20.3358,9.03815,,
1.78559,-73.676,17.475,1453.45,0.168508,11.8,20.7664,9.812,,
1.78725,-72.7145,17.402,1427.02,0.16848,11.8,21.8218,9.8835,,
1.78976,-72.2194,17.482,1440.36,0.168438,11.893,21.7976,9.955,,
1.78546,-67.365,17.434,1433.57,0.168615,11.9,21.7495,10.3473,,
1.7917,-67.3174,17.175,1415.93,0.168473,11.9,21.7648,10.7396,,
1.78232,-69.6386,16.658,1343.33,0.168749,11.9,23.1719,10.939699999999998,,
1.7714,-67.2683,15.717,1192.6,0.168356,11.9,27.8902,11.1398,,
1.77603,-66.2214,15.127,1084.22,0.168255,11.9,31.9268,12.237749999999998,,
1.76426,-65.3343,15.036,1062.69,0.168364,11.993,32.9261,13.3357,,
1.76164,-64.6079,14.893,1041.05,0.168868,12.0,33.5676,13.155449999999998,,
1.77352,-59.7302,14.437,1004.44,0.168813,12.0,34.2436,12.9752,,
1.77273,-55.5579,14.227,984.898,0.168415,12.0,34.9568,11.9864,,
1.78103,-62.0641,14.06,937.727,0.168389,12.0,37.0369,10.9976,,
1.76605,-48.9804,13.593,875.172,0.168641,12.0,39.8165,11.10775,,
1.76958,-46.4373,13.326,842.639,0.168642,12.0,41.1196,11.2179,,
1.77739,-47.5101,13.204,834.842,0.16845,12.0,41.4012,11.8222,,
1.78213,-34.9903,13.527,877.153,0.168526,12.0,39.8442,12.4265,,
1.77342,-37.1699,13.369,887.735,0.168521,12.0,38.7356,12.77855,,
1.78147,-30.3586,13.49,934.082,0.168168,12.0,36.1035,13.1306,,
1.77746,-46.2954,13.206,891.4,0.168122,12.0,37.4392,15.06205,,
6.7237,-51.0546,12.965,852.222,0.168731,12.0,38.6647,16.9935,,
26.639,-13.2804,12.12,750.002,0.168891,11.907,43.9966,16.61675,,
61.2904,6.91042,11.485,668.747,0.168258,11.9,48.177,16.24,,
105.617,48.1708,12.052,740.982,0.168211,11.9,44.8972,14.17295,,
189.85,145.74,12.99,870.708,0.168171,11.9,40.6252,12.1059,,
258.945,220.681,13.884,1039.48,0.167918,11.9,33.5484,12.56735,,
376.575,344.149,14.353,1122.4,0.168169,11.9,31.1229,13.0288,,
326.846,289.229,14.655,1178.04,0.168151,11.9,29.0466,15.5606,,
474.46,400.311,15.077,1225.43,0.168481,11.9,28.2749,18.0924,,
562.643,484.343,16.325,1354.86,0.167889,11.9,26.5513,18.39855,,
625.686,542.707,16.561,1378.55,0.168209,11.9,26.4031,18.7047,,
586.834,509.011,16.969,1419.65,0.168469,11.9,25.8772,20.38425,,
471.384,399.605,17.239,1431.2,0.168221,11.9,26.1533,22.0638,,
558.372,486.083,17.441,1440.4,0.168142,11.9,26.096,22.1458,,
718.045,620.048,17.917,1487.15,0.168466,11.9,25.7254,22.2278,,
704.482,588.09,18.784,1574.53,0.168073,11.9,25.0753,22.6777,,
701.384,557.906,19.147,1604.96,0.167811,11.9,25.4519,23.1276,,
649.711,500.32,19.597,1640.74,0.168458,11.9,26.3931,23.307450000000003,,
554.699,415.938,19.714,1600.54,0.16858,11.9,27.9062,23.4873,,
482.11,350.271,19.916,1590.95,0.168017,11.9,28.988,24.47415,,
400.945,283.235,20.157,1611.08,0.168269,11.9,29.7991,25.461,,
273.571,177.896,20.149,1580.57,0.168083,11.96,31.1174,25.6397,,
199.092,124.165,20.128,1531.07,0.168112,12.0,32.3561,25.8184,,
152.75,77.9231,20.2,1531.01,0.168112,12.0,32.6744,26.76825,,
68.4775,0.601128,20.034,1463.34,0.167921,12.027,33.9308,27.7181,,
41.4178,-26.9411,19.848,1412.4,0.168188,12.1,35.0786,27.39015,,
6.76634,-62.2882,19.223,1292.0,0.168191,12.1,37.266,27.0622,,
1.80679,-57.8691,18.701,1240.51,0.1681,12.127,37.8795,25.3188,,
1.77724,-44.9213,18.887,1292.43,0.168272,12.2,36.2942,23.5754,,
1.77886,-34.0377,18.93,1318.85,0.168219,12.2,35.523,23.63885,,
1.77775,-36.084,18.922,1315.73,0.168512,12.2,35.6564,23.7023,,
1.78919,-43.8959,18.623,1251.5,0.168579,12.293,37.4686,24.03965,,
1.78251,-56.8276,18.0,1146.46,0.168461,12.3,39.8934,24.377,,
1.78853,-56.3626,17.392,1079.14,0.168846,12.3,41.2943,24.63105,,
1.7841,-55.6558,16.812,1011.05,0.168613,12.3,42.6671,24.8851,,
1.77453,-56.5204,16.432,987.131,0.168395,12.3,43.1232,26.27895,,
1.77885,-55.472,16.48,978.552,0.168098,12.397,43.3225,27.6728,,
1.76659,-52.4482,16.145,947.731,0.168207,12.4,44.1733,27.77115,,
1.77594,-53.2374,15.556,885.812,0.168472,12.4,45.8669,27.8695,,
1.77876,-54.7462,14.897,815.651,0.168791,12.4,47.9065,28.3922,,
1.78176,-55.8796,15.121,833.939,0.168383,12.4,47.4097,28.9149,,
1.77679,-58.0353,15.418,846.791,0.168306,12.4,47.6627,29.2455,,
1.77343,-59.4363,14.423,752.313,0.168776,12.4,50.0638,29.5761,,
1.78425,-61.0829,13.879,702.579,0.168524,12.4,51.7592,31.333350000000003,,
1.77769,-64.618,13.636,684.162,0.168409,12.4,52.4297,33.0906,,
1.78687,-68.063,14.323,750.864,0.168629,12.4,49.6895,33.015150000000006,,
1.78385,-78.7337,17.335,1215.7,0.16839,12.4,33.6224,32.9397,,
1.80879,-87.3527,19.644,1582.25,0.168366,12.34,24.5335,32.53875,,
10.1355,-83.7068,19.457,1582.34,0.168231,12.3,23.8026,32.1378,,
29.4566,-71.9536,19.056,1536.08,0.16844,12.3,24.4245,32.4387,,
42.8792,-63.6993,18.586,1500.86,0.168209,12.3,23.8651,32.7396,,
53.9805,-55.3394,18.776,1568.91,0.168668,12.3,21.337,34.3391,,
304.527,259.639,19.73,1834.71,0.167982,12.3,17.0248,35.9386,,
415.903,370.582,20.483,1988.45,0.167982,12.3,14.1094,36.2185,,
508.02,452.729,21.045,2108.78,0.168203,12.3,12.5499,36.4984,,
587.805,521.344,21.894,2254.65,0.168269,12.24,12.3848,37.9862,,
687.007,584.868,22.509,2365.34,0.168137,12.2,12.1763,39.474,,
767.278,629.924,22.806,2402.51,0.168342,12.2,13.094,39.2355,,
810.255,665.963,23.184,2499.03,0.168215,12.2,12.4605,38.997,,
832.623,693.179,23.916,2651.78,0.168212,12.2,11.0977,37.7291,,
843.67,708.938,24.652,2652.9,0.168054,12.2,13.3362,36.4612,,
864.029,719.819,24.923,2677.1,0.168223,12.2,13.1279,36.487,,
844.934,701.499,25.533,2741.78,0.168179,12.2,12.1634,36.5128,,
836.57,655.882,26.058,2851.41,0.168427,12.2,11.3679,36.64995,,
806.247,600.2,26.338,2946.65,0.168278,12.227,10.7497,36.7871,,
769.855,553.268,26.377,2978.06,0.168318,12.3,10.7452,36.001050000000006,,
732.375,505.382,26.449,2951.93,0.168094,12.3,10.1501,35.215,,
618.193,412.416,26.461,2925.24,0.168055,12.327,10.1497,31.0364,,
486.696,320.291,26.362,2939.72,0.168038,12.4,10.4805,26.8578,,
461.689,287.765,26.316,2958.89,0.168404,12.4,11.6525,26.35545,,
351.334,197.972,26.138,2862.13,0.168349,12.493,12.3484,25.8531,,
207.593,80.782,25.642,2683.67,0.167864,12.5,14.5978,23.18275,,
107.795,6.42282,25.044,2418.64,0.168068,12.593,19.4318,20.5124,,
41.0966,-54.1327,24.395,2272.86,0.168018,12.6,19.765,20.0522,,
10.2291,-81.5261,23.568,2140.96,0.168321,12.693,19.592,19.592,,
1.9446,-81.6594,22.735,2024.05,0.168366,12.7,19.4067,17.145599999999998,,
1.84106,-84.3864,22.865,2065.85,0.168351,12.793,17.9322,14.6992,,
1.84144,-84.628,22.783,2051.92,0.168425,12.8,18.1772,14.36725,,
1.82427,-79.6943,20.921,1512.79,0.168465,12.86,33.1749,14.0353,,
1.83952,-73.0516,19.535,1256.83,0.168238,12.9,40.0636,12.27085,,
1.84188,-72.9915,18.788,1156.78,0.168322,12.9,41.9185,10.5064,,
1.83027,-71.9518,17.936,1075.59,0.16883,12.96,43.1986,10.2876,,
1.81655,-71.9427,17.277,1056.67,0.168667,13.0,41.839,10.0688,,
1.83208,-71.4151,16.873,1061.22,0.168489,13.0,40.0311,8.9056,,
1.8303,-69.5739,16.487,1066.94,0.168497,13.0,38.5254,7.7424,,
1.83721,-68.1878,16.19,1051.72,0.168328,13.0,38.1267,7.57405,,
1.83376,-65.2318,15.672,999.653,0.168775,13.0,38.9121,7.4057,,
1.81807,-61.6872,14.641,893.816,0.168609,13.027,41.4854,6.5108,,
1.82739,-61.1559,13.717,795.259,0.168926,13.1,45.1204,5.6159,,
1.8269,-58.3407,13.131,736.566,0.168438,13.1,47.1814,5.99685,,
1.82275,-57.5548,12.933,716.056,0.168853,13.1,48.1592,6.3778,,
1.83636,-58.8733,13.39,750.272,0.168266,13.1,46.8741,8.40275,,
1.82,-55.2737,12.056,623.747,0.168741,13.073,52.6744,10.4277,,
1.82227,-55.9987,12.495,687.109,0.168563,13.0,48.7508,10.8527,,
1.8236,-54.1392,12.364,671.651,0.168437,13.0,49.3565,11.2777,,
1.88282,-54.045,11.771,628.287,0.168822,13.0,51.0592,13.5368,,
9.53174,-45.7959,12.314,665.879,0.168943,13.0,49.7966,15.7959,,
38.082,-16.7978,12.019,637.077,0.168764,13.0,51.3588,16.32175,,
77.6282,24.1284,12.383,666.064,0.168403,13.0,51.0131,16.8476,,
109.003,56.8685,12.93,704.558,0.168404,13.0,50.4846,19.6429,,
189.562,146.475,13.274,779.767,0.168378,12.94,47.925,22.4382,,
250.777,212.794,14.234,896.751,0.168361,12.9,43.6646,22.0829,,
383.882,352.498,15.391,993.982,0.168496,12.9,42.3415,21.7276,,
469.521,425.382,15.972,1044.68,0.168288,12.9,42.457,19.83885,,
563.161,489.6,16.699,1118.89,0.167907,12.9,40.7352,17.9501,,
626.71,543.699,17.528,1201.45,0.167996,12.873,39.4881,17.91605,,
669.146,583.726,18.387,1271.27,0.167922,12.8,39.2847,17.882,,
697.31,610.961,19.097,1341.75,0.168251,12.8,38.7016,17.7009,,
711.534,626.358,19.944,1452.84,0.168341,12.8,37.4456,17.5198,,
722.735,628.436,20.239,1500.47,0.168227,12.8,36.6773,17.3447,,
727.932,614.248,21.492,1647.75,0.16813,12.8,34.4943,17.1696,,
712.687,581.917,22.107,1704.01,0.167919,12.8,33.9403,16.2389,,
686.144,540.197,22.683,1809.98,0.168108,12.8,32.6089,15.3082,,
643.217,490.303,23.365,1930.38,0.168133,12.8,31.2263,15.4789,,
591.852,435.125,23.881,1966.81,0.168191,12.8,31.248,15.6496,,
527.851,376.968,24.44,2043.49,0.168039,12.8,30.756,16.55695,,
455.78,310.978,24.855,2114.5,0.16849,12.893,30.2386,17.4643,,
335.367,213.856,24.818,2088.63,0.168131,12.9,31.3681,17.98775,,
204.05,106.854,24.387,1915.98,0.168387,12.9,34.4854,18.5112,,
141.716,57.3211,24.342,1871.77,0.168604,12.96,35.6344,21.29375,,
81.5387,15.1884,24.176,1790.41,0.168002,13.0,37.3657,24.0763,,
33.9554,-25.7643,23.661,1619.74,0.168282,13.0,41.1977,24.39795,,
7.60153,-47.6672,23.193,1483.61,0.168332,13.093,44.2865,24.7196,,
1.86463,-47.4534,22.832,1398.2,0.168509,13.1,46.4548,26.4295,,
1.84372,-43.9249,22.781,1362.57,0.168452,13.127,47.7228,28.1394,,
1.85377,-42.365,22.636,1326.22,0.168469,13.2,48.597,28.354,,
1.85262,-39.6088,22.592,1280.1,0.168271,13.2,50.297,28.5686,,
1.84072,-37.4702,22.524,1247.05,0.168356,13.2,51.4502,29.70925,,
1.84231,-35.1303,22.08,1180.98,0.168867,13.293,52.6354,30.8499,,
1.85475,-34.431,21.295,1057.04,0.168416,13.3,55.7209,31.06955,,
1.8423,-33.4675,21.427,1086.62,0.168624,13.3,54.8767,31.2892,,
1.85208,-32.6499,22.021,1349.65,0.168838,13.36,46.1368,32.4568,,
1.85434,-34.537,23.51,2084.05,0.168574,13.4,23.9722,33.6244,,
1.864,-41.058,23.568,2235.07,0.168539,13.4,18.1302,33.7203,,
1.7984,-40.2879,22.241,2002.01,0.168683,13.4,20.3125,33.8162,,
1.70252,-47.3729,20.643,1652.01,0.168628,13.4,27.366,34.32605,,
1.7138,-49.1137,19.297,1413.99,0.168584,13.4,32.3885,34.8359,,
1.43932,-36.885,18.374,1357.99,0.168353,13.4,31.9803,34.885000000000005,,
1.07076,-32.4559,18.065,1438.26,0.168431,13.4,26.9425,34.9341,,
1.02542,-33.9311,17.87,1506.21,0.168432,13.427,22.6677,35.1951,,
1.00602,-35.0615,17.826,1544.11,0.168747,13.5,20.5548,35.4561,,
1.03768,-37.0091,17.828,1572.99,0.168661,13.5,18.9834,35.5539,,
1.0081,-31.318,17.755,1578.01,0.168557,13.5,18.3801,35.6517,,
0.991683,-29.4682,17.575,1542.3,0.168936,13.5,19.2799,36.17165,,
4.24651,-31.5354,17.136,1459.54,0.16827,13.5,21.3215,36.6916,,
14.8777,-18.4013,16.68,1394.68,0.168302,13.5,22.7444,36.85015,,
28.7489,-1.98869,16.483,1393.41,0.168676,13.44,22.2064,37.0087,,
19.8612,-10.8203,16.297,1397.13,0.16871,13.4,21.1206,37.8515,,
23.0281,-9.19641,16.28,1413.62,0.168786,13.4,20.0535,38.6943,,
38.1572,3.00729,16.223,1418.37,0.168392,13.4,19.6314,39.61095,,
43.7327,5.86761,16.182,1421.84,0.168413,13.4,19.2183,40.5276,,
68.8195,27.4148,16.203,1431.25,0.168593,13.4,18.9098,45.40025,,
80.5483,37.2279,16.219,1446.77,0.16868,13.4,18.1802,50.2729,,
155.048,109.475,16.434,1526.25,0.168653,13.4,15.865,50.04195,,
285.698,240.199,17.152,1665.73,0.168284,13.4,13.2413,49.811,,
221.041,172.652,17.072,1599.42,0.167961,13.4,15.3688,48.583200000000005,,
190.723,141.771,16.372,1524.22,0.168464,13.4,15.3405,47.3554,,
175.001,124.597,16.379,1570.06,0.168045,13.307,12.7539,46.95895,,
159.414,105.383,16.807,1663.12,0.168174,13.3,10.7602,46.5625,,
141.533,86.9339,17.072,1726.09,0.167946,13.3,8.52036,44.45515,,
125.419,71.1266,17.145,1717.84,0.168364,13.3,9.1417,42.3478,,
90.2003,38.2947,17.243,1763.58,0.168414,13.3,6.94703,41.6931,,
58.7559,8.44512,17.21,1766.36,0.168216,13.3,5.64642,41.0384,,
34.5227,-12.3851,16.959,1725.81,0.168153,13.3,6.22888,37.558,,
30.279,-14.6839,16.778,1700.11,0.168106,13.3,6.50482,34.0776,,
32.0388,-11.8623,16.646,1623.3,0.1684,13.3,9.86305,33.66105,,
27.4904,-15.4457,16.424,1589.81,0.168183,13.3,10.7023,33.2445,,
30.7756,-12.2136,16.52,1597.45,0.168197,13.3,10.7827,31.0303,,
22.0278,-18.006,16.439,1587.76,0.168119,13.3,10.7535,28.8161,,
16.6416,-21.7148,16.37,1569.13,0.16812,13.3,11.3584,28.5089,,
2.59462,-33.0423,16.147,1519.17,0.168582,13.203,12.6248,28.2017,,
0.981056,-34.4676,15.931,1464.04,0.168367,13.2,14.9775,26.5688,,
1.00187,-33.9085,16.025,1467.88,0.168501,13.2,15.0289,24.9359,,
0.995801,-33.1203,15.399,1382.28,0.16855,13.2,16.66,24.3607,,
0.987115,-33.068,15.121,1342.76,0.168323,13.2,17.4985,23.7855,,
0.998779,-34.0581,14.884,1314.96,0.168213,13.2,18.1577,20.72775,,
0.984889,-36.2199,15.027,1325.6,0.168275,13.2,18.1579,17.67,,
0.995312,-34.7922,14.888,1303.33,0.168544,13.2,18.6951,17.698050000000002,,
0.983452,-34.7149,14.768,1308.38,0.16846,13.2,18.1068,17.7261,,
0.977358,-35.004,14.706,1299.47,0.168352,13.2,18.2766,17.8751,,
0.984121,-36.3323,14.647,1293.41,0.168376,13.2,18.2217,18.0241,,
1.00127,-36.8925,14.784,1339.14,0.168673,13.14,16.0883,17.6722,,
0.994695,-35.5044,14.68,1335.68,0.168243,13.1,15.5056,17.3203,,
0.979847,-33.585,13.991,1214.61,0.168168,13.1,19.8257,15.44955,,
1.00403,-30.3332,13.475,1137.05,0.168049,13.1,22.3572,13.5788,,
0.983404,-28.2003,12.627,1017.01,0.168156,13.1,26.8763,13.5058,,
0.986383,-28.13,12.084,949.134,0.168115,13.1,29.3662,13.4328,,
0.988213,-25.9452,11.778,904.907,0.168598,13.1,31.2382,13.0567,,
0.980567,-21.7465,10.512,625.804,0.168288,13.1,45.915,12.6806,,
0.978168,-19.6068,9.328,433.909,0.167914,13.007,59.6971,12.5753,,
0.968371,-20.5184,9.137,513.52,0.167902,13.0,53.2391,12.47,,
0.97105,-20.0441,9.082,501.974,0.167974,13.0,53.9263,11.92725,,
2.52236,-15.0972,8.371,326.972,0.167963,13.0,67.9482,11.3845,,
13.3668,-4.60228,7.822,225.019,0.167889,13.0,77.4946,11.13265,,
16.5777,-4.08231,7.622,160.728,0.168138,13.0,83.7986,10.8808,,
44.3414,15.1175,7.832,316.622,0.168149,12.94,69.074,9.5827,,
76.8196,41.698,8.049,344.171,0.168007,12.9,67.2686,8.2846,,
87.2396,49.7456,8.263,399.839,0.168178,12.9,62.9891,8.1343,,
192.154,152.771,8.738,465.816,0.167979,12.9,58.7224,7.984,,
371.28,332.319,9.385,568.602,0.168049,12.9,52.918,7.2092,,
370.9,321.82,9.879,620.641,0.167612,12.873,50.0419,6.4344,,
375.3,325.716,10.049,665.516,0.167675,12.8,46.8984,6.49125,,
531.763,472.101,10.966,772.908,0.167785,12.8,42.3882,6.5481,,
608.358,542.874,11.798,876.317,0.167525,12.8,38.5646,6.8411,,
690.903,620.026,12.382,933.239,0.167615,12.8,37.1051,7.1341,,
779.535,680.325,12.983,994.234,0.167546,12.8,34.0462,7.1455,,
730.23,623.788,13.446,1038.89,0.167911,12.707,31.6717,7.1569,,
747.279,620.561,13.524,1005.97,0.167881,12.7,33.9567,7.2157,,
660.352,535.313,13.826,1014.34,0.167936,12.7,34.7513,7.2745,,
488.94,399.465,13.757,981.49,0.16768,12.7,37.0682,7.09715,,
381.897,302.152,13.682,986.426,0.167783,12.7,35.7454,6.9198,,
262.024,192.402,13.7,978.239,0.167552,12.7,36.0811,6.00595,,
320.695,235.474,13.615,938.974,0.167697,12.7,38.4033,5.0921,,
245.795,171.012,13.377,892.518,0.167725,12.7,40.1786,5.2562,,
142.514,91.1534,13.101,826.684,0.16784,12.7,43.2151,5.4203,,
99.0641,49.2143,12.554,742.057,0.167609,12.7,46.7884,6.26585,,
44.6326,3.25906,12.004,653.817,0.168036,12.793,51.167,7.1114,,
17.1597,-19.8087,11.094,529.03,0.168178,12.8,57.8745,7.427799999999999,,
6.23516,-30.7023,10.149,435.145,0.168048,12.8,63.163,7.7442,,
0.977501,-28.6891,9.552,380.348,0.16801,12.8,66.6197,9.3748,,
0.970952,-15.8061,9.393,359.353,0.167967,12.8,68.4029,11.0054,,
0.977826,-14.6054,9.15,315.592,0.167665,12.8,71.7384,10.7475,,
0.969902,-13.9918,8.775,312.875,0.168067,12.8,71.2622,10.4896,,
0.995078,-12.46,8.184,283.136,0.168069,12.8,72.9505,9.1603,,
0.972789,-11.4202,7.761,258.652,0.167891,12.8,74.6685,7.831,,
0.970588,-11.4257,7.764,261.764,0.167934,12.8,74.4456,8.1771,,
0.977522,-10.7994,7.6,247.32,0.167936,12.8,75.5222,8.5232,,
0.964244,-10.7809,7.541,247.74,0.167924,12.8,75.4599,10.30675,,
0.964933,-10.7976,7.508,243.79,0.167823,12.8,75.805,12.0903,,
0.971961,-10.5386,7.41,234.198,0.167866,12.8,76.5933,12.03205,,
0.982543,-10.0472,7.266,224.181,0.168277,12.8,77.3422,11.9738,,
0.979899,-10.1327,7.243,231.52,0.168088,12.8,76.5594,11.6735,,
0.972741,-9.96435,7.216,224.611,0.167714,12.8,77.2541,11.3732,,
0.981241,-9.16502,7.072,205.615,0.168069,12.773,78.9307,11.15245,,
0.964099,-8.80532,6.942,195.104,0.168341,12.7,79.8451,10.9317,,
0.957996,-8.8811,6.914,196.582,0.168002,12.7,79.7367,9.794,,
0.986037,-8.65657,6.852,192.171,0.167603,12.7,80.0911,8.6563,,
0.95852,-8.34246,6.829,186.106,0.167667,12.7,80.6446,8.8325,,
0.958946,-8.28408,6.777,186.583,0.16799,12.7,80.6147,9.0087,,
0.962017,-6.61572,6.6,156.457,0.1682,12.7,83.1819,9.91695,,
1.27957,-4.0526,6.283,270.571,0.168115,12.607,70.1245,10.8252,,
8.32974675,2.2323825,6.2675,228.19375,0.16802075,12.62675,74.810075,10.56135,,
11.2598,6.07895,6.135,272.043,0.167944,12.6,69.7817,10.2975,,
19.8176,13.5189,6.052,213.704,0.167824,12.6,76.1522,8.93755,,
25.2248,17.5108,6.015,142.916,0.167725,12.6,84.1652,7.5776,,
35.0986,25.0586,6.13,67.7253,0.167681,12.54,92.6984,7.79925,,
51.92,39.393,6.192,37.5099,0.167944,12.5,95.9819,8.0209,,
66.0041,51.4856,6.384,151.353,0.16751,12.5,84.1963,9.1631,,
90.9849,72.8507,6.603,185.096,0.167859,12.5,80.8776,10.3053,,
80.1957,62.1998,6.739,194.764,0.167736,12.5,79.834,10.61125,,
87.7857,68.8505,6.921,210.306,0.167471,12.44,78.5495,10.9172,,
122.565,100.822,7.163,234.425,0.167397,12.4,76.6275,12.49395,,
150.664,125.896,7.632,274.725,0.167939,12.4,73.7109,14.0707,,
216.593,192.081,8.216,337.355,0.167804,12.4,69.3715,14.42315,,
300.132,268.028,9.156,447.819,0.167581,12.4,62.2402,14.7756,,
287.418,251.489,9.972,508.404,0.167491,12.373,58.6286,16.59215,,
284.18,243.41,10.134,538.908,0.167433,12.3,56.8781,18.4087,,
274.948,238.453,10.482,564.245,0.167486,12.3,55.5257,18.3765,,
266.551,232.265,10.719,563.06,0.167478,12.3,55.9363,18.3443,,
281.506,241.222,11.007,612.82,0.167872,12.3,53.1801,18.17845,,
310.645,240.231,11.249,625.027,0.167327,12.3,52.6216,18.0126,,
382.128,278.02,11.572,649.05,0.167134,12.3,52.2539,18.07895,,
290.344,191.533,11.658,653.145,0.167757,12.24,51.8021,18.1453,,
191.956,103.826,11.526,635.15,0.167143,12.2,52.6942,18.48715,,
111.295,31.8941,11.379,591.312,0.167534,12.2,54.9906,18.829,,
52.7858,-25.8358,11.046,536.413,0.167722,12.2,57.2806,19.1085,,
17.9414,-56.5234,10.527,466.26,0.16744,12.2,60.7556,19.388,,
1.32168,-69.1421,9.338,392.154,0.167681,12.2,64.2622,20.82855,,
0.983053,-67.1329,8.935,390.469,0.167511,12.2,63.4697,22.2691,,
0.971863,-65.7568,8.833,381.499,0.167806,12.2,64.1071,22.3306,,
0.966475,-64.3185,8.85,377.511,0.167497,12.2,64.5637,22.3921,,
0.969431,-61.8154,8.711,363.955,0.167569,12.2,65.4382,22.70905,,
0.972347,-60.9205,8.631,353.278,0.167384,12.2,66.1404,23.026,,
0.95967,-60.4296,7.822,306.817,0.167972,12.2,69.0021,23.15415,,
0.989858,-60.3019,7.796,305.596,0.167756,12.2,69.0987,23.2823,,
1.00284,-50.1818,8.173,329.207,0.167636,12.2,67.7295,23.9429,,
0.953402,-42.0721,7.449,293.328,0.167507,12.2,70.2932,24.6035,,
0.95789,-48.3267,7.817,308.799,0.167646,12.2,69.2187,24.7335,,
0.968121,-54.4154,7.81,310.033,0.167853,12.2,68.8739,24.8635,,
0.959313,-56.874,7.665,316.065,0.167452,12.2,67.8841,25.5334,,
0.953741,-53.7716,7.911,340.977,0.167578,12.14,65.8902,26.2033,,
0.96839,-54.928,8.02,340.325,0.167808,12.1,66.1678,25.6852,,
0.959016,-49.7367,7.877,327.134,0.167616,12.1,67.2721,25.1671,,
0.963474,-42.2838,8.08,338.611,0.167825,12.1,66.6594,22.4968,22.4968,25.250076499999977
0.959654,-46.2892,8.453,367.997,0.167668,12.1,64.7806,19.8265,19.8265,23.27134349999999
0.963947,-43.9451,8.079,337.674,0.16771,12.1,66.7326,19.842,19.842,25.225643499999975
0.967215,-42.7964,8.676,372.095,0.167437,12.007,64.8839,19.8575,19.8575,23.43887049999999
1.16669,-43.517,8.635,360.463,0.167314,12.0,65.8482,19.93735,19.93735,17.827998249999997
10.4935,-30.8091,8.824,371.876,0.167412,12.0,65.2738,20.0172,20.0172,17.328283499999998
36.528,-7.45522,8.705,364.977,0.167616,12.0,65.9348,19.9037,19.9037,17.1220246637931
