record_time,rg,rn,ta,vpd,swc,ts,rh
2023-01-06 23:00:00,1.24005,-73.0803,0.595,474.247,0.169882,2.7,19.7004
2023-01-06 23:30:00,1.23349,-71.8917,0.381,465.999,0.170018,2.7,19.7838
2023-01-07 00:00:00,1.23554,-74.0255,2.204,562.803,0.170255,2.7,14.6049
2023-01-07 00:30:00,1.23879,-71.1859,3.009,607.02,0.170045,2.7,12.99
2023-01-07 01:00:00,1.23779,-70.3688,1.798,533.446,0.169854,2.7,16.0567
2023-01-07 01:30:00,1.23655,-70.7353,1.293,520.117,0.169794,2.7,16.0261
2023-01-07 02:00:00,1.25178,-70.1487,1.962,548.496,0.169998,2.7,15.3011
2023-01-07 02:30:00,1.24008,-69.8096,1.75,536.668,0.170348,2.7,15.7187
2023-01-07 03:00:00,1.24082,-69.9853,1.578,528.23,0.169952,2.7,16.1018
2023-01-07 03:30:00,1.22978,-70.2746,2.065,547.719,0.170281,2.7,15.8851
2023-01-07 04:00:00,1.23972,-68.7089,1.819,536.439,0.170118,2.7,16.4185
2023-01-07 04:30:00,1.2433,-69.2553,1.727,524.805,0.169864,2.7,17.1475
2023-01-07 05:00:00,1.24594,-66.6354,-0.435,431.745,0.169982,2.7,21.0271
2023-01-07 05:30:00,1.24714,-69.0996,0.325,466.79,0.170175,2.7,19.529
2023-01-07 06:00:00,1.23442,-67.6546,0.809,478.151,0.170125,2.7,19.2463
2023-01-07 06:30:00,1.25172,-66.5715,-0.461,436.882,0.169995,2.7,20.7928
2023-01-07 07:00:00,1.23607,-65.8349,-0.094,445.822,0.170046,2.7,20.6935
2023-01-07 07:30:00,1.2669,-64.607,0.082,443.178,0.169987,2.7,21.4104
2023-01-07 08:00:00,7.58264,-58.9916,-1.285,394.956,0.170744,2.7,23.8136
2023-01-07 08:30:00,31.2356,-34.8285,0.067,447.468,0.169998,2.7,21.4515
2023-01-07 09:00:00,60.6154,-3.48593,1.088,498.439,0.170579,2.7,19.7031
2023-01-07 09:30:00,100.634,49.9773,0.48,464.712,0.16955,2.7,22.9648
2023-01-07 10:00:00,131.971,86.1918,-0.138,449.532,0.169895,2.607,24.6869
2023-01-07 10:30:00,280.551,223.521,1.065,534.996,0.170022,2.6,21.4881
2023-01-07 11:00:00,278.859,210.476,2.984,607.466,0.169897,2.6,18.8733
2023-01-07 11:30:00,318.318,248.882,2.693,616.194,0.169871,2.6,18.4385
2023-01-07 12:00:00,387.021,322.979,3.508,647.21,0.170083,2.6,17.9103
2023-01-07 12:30:00,267.686,200.351,3.34,628.357,0.170138,2.6,18.3674
2023-01-07 13:00:00,180.506,133.795,3.124,608.046,0.169681,2.6,18.2067
2023-01-07 13:30:00,251.635,174.79,3.594,632.682,0.170257,2.6,18.0557
2023-01-07 14:00:00,369.467,262.32,4.443,678.658,0.169858,2.6,17.7688
2023-01-07 14:30:00,396.555,291.735,5.303,758.979,0.170087,2.6,15.4095
2023-01-07 15:00:00,274.299,206.263,5.871,777.277,0.169594,2.6,14.6075
2023-01-07 15:30:00,238.427,140.608,6.162,773.954,0.170046,2.6,14.8793
2023-01-07 16:00:00,140.128,32.2565,6.154,760.143,0.170147,2.6,14.6756
2023-01-07 16:30:00,60.4305,-31.9379,5.702,727.172,0.170071,2.627,15.5538
2023-01-07 17:00:00,19.7745,-58.3374,5.149,676.664,0.170203,2.7,17.0116
2023-01-07 17:30:00,2.71295,-68.274,3.514,588.453,0.17044,2.7,18.9235
2023-01-07 18:00:00,1.246,-61.8503,2.747,556.304,0.169808,2.7,19.5711
2023-01-07 18:30:00,1.25994,-56.1433,2.478,541.703,0.170357,2.727,20.2595
2023-01-07 19:00:00,1.24057,-52.9777,2.459,542.955,0.170216,2.8,20.2775
2023-01-07 19:30:00,1.24744,-58.7586,2.333,531.109,0.169576,2.8,20.7127
2023-01-07 20:00:00,1.23801,-64.5619,2.131,522.652,0.17054,2.8,20.7765
2023-01-07 20:30:00,1.24129,-64.2543,1.931,514.869,0.170219,2.8,20.8835
2023-01-07 21:00:00,1.24172,-64.33,1.658,503.038,0.170125,2.827,21.1402
2023-01-07 21:30:00,1.2545,-63.439,1.871,513.122,0.169996,2.9,20.8926
2023-01-07 22:00:00,1.25046,-61.6107,1.588,492.402,0.170107,2.9,22.1388
2023-01-07 22:30:00,1.24355,-62.0628,1.635,496.082,0.170178,2.9,22.2194
2023-01-07 23:00:00,1.24944,-62.2315,1.819,496.828,0.169994,2.9,22.8169
2023-01-07 23:30:00,1.23944,-61.08,1.382,473.116,0.169741,2.9,24.1056
2023-01-08 00:00:00,1.23791,-61.7493,1.283,471.185,0.17032,2.9,24.1883
2023-01-08 00:30:00,1.23805,-61.5406,1.067,463.542,0.17049,2.9,24.3036
2023-01-08 01:00:00,1.24679,-61.8985,1.146,465.418,0.17018,2.9,24.2068
2023-01-08 01:30:00,1.24962,-60.0888,0.924,455.36,0.170358,2.9,25.068
2023-01-08 02:00:00,1.246,-58.9158,0.851,451.325,0.170183,2.9,25.1231
2023-01-08 02:30:00,1.24246,-59.6656,0.88,452.497,0.170097,2.9,24.6501
2023-01-08 03:00:00,1.2587,-59.4236,0.576,442.034,0.170465,2.9,25.0603
2023-01-08 03:30:00,1.24513,-59.8534,0.22,435.123,0.169902,2.9,25.0825
2023-01-08 04:00:00,1.25108,-60.8233,0.743,458.334,0.170186,2.9,23.3083
2023-01-08 04:30:00,1.24543,-61.0942,1.265,483.139,0.170068,2.9,21.7942
2023-01-08 05:00:00,1.24631,-61.4077,1.098,476.553,0.170128,2.9,22.0655
2023-01-08 05:30:00,1.25481,-61.2311,1.027,475.002,0.170092,2.9,22.5402
2023-01-08 06:00:00,1.22819,-74.6825,5.023,661.313,0.170261,2.9,18.3454
2023-01-08 06:30:00,1.25445,-76.0397,5.45,685.246,0.169896,2.9,17.7978
2023-01-08 07:00:00,1.23145,-77.4607,5.665,697.981,0.169788,2.9,17.6261
2023-01-08 07:30:00,1.1674,-78.8566,5.852,706.734,0.169996,2.9,17.9554
2023-01-08 08:00:00,7.15713,-75.8812,5.401,676.519,0.170014,2.9,18.6668
2023-01-08 08:30:00,26.6725,-59.2286,5.361,675.562,0.170269,2.9,19.0188
2023-01-08 09:00:00,45.2405,-45.5306,6.136,718.925,0.170017,2.9,18.808
2023-01-08 09:30:00,154.917,87.6896,6.759,774.649,0.169849,2.807,18.2959
2023-01-08 10:00:00,240.816,166.669,7.609,833.182,0.169803,2.8,17.7801
2023-01-08 10:30:00,304.307,223.367,8.368,885.788,0.169766,2.8,17.2923
2023-01-08 11:00:00,353.931,270.714,9.056,933.78,0.169948,2.8,16.8672
2023-01-08 11:30:00,401.712,312.733,9.666,985.841,0.170321,2.8,16.3937
2023-01-08 12:00:00,429.524,336.839,10.126,1017.75,0.170218,2.8,16.1774
2023-01-08 12:30:00,441.69,335.557,10.626,1065.23,0.169875,2.86,15.6214
2023-01-08 13:00:00,435.61,319.03,10.57,1065.85,0.169601,2.9,15.661
2023-01-08 13:30:00,440.213,311.674,11.056,1095.37,0.169701,2.9,15.5216
2023-01-08 14:00:00,408.995,274.871,11.219,1083.16,0.16979,2.9,15.7619
2023-01-08 14:30:00,352.937,218.328,11.564,1118.9,0.169889,2.9,15.4937
2023-01-08 15:00:00,296.178,161.123,11.896,1105.58,0.169995,2.9,15.698
2023-01-08 15:30:00,240.751,110.263,11.805,1095.72,0.16979,2.9,15.8904
2023-01-08 16:00:00,163.292,41.272,11.784,1086.69,0.170036,2.993,16.1874
2023-01-08 16:30:00,82.8774,-27.3844,11.668,1080.15,0.16946,3,16.2961
2023-01-08 17:00:00,28.3158,-56.9705,11.332,1039.32,0.169978,3.027,16.8411
2023-01-08 17:30:00,2.78268,-65.1469,10.659,973.757,0.169861,3.1,17.7221
2023-01-08 18:00:00,1.40957,-53.0275,10.124,933.939,0.170062,3.1,18.5596
2023-01-08 18:30:00,1.44199,-47.859,9.869,913.497,0.169941,3.16,19.1604
2023-01-08 19:00:00,1.41023,-47.7269,9.724,901.376,0.170176,3.2,19.2828
2023-01-08 19:30:00,1.39736,-60.7054,9.625,894.646,0.170132,3.26,19.2474
2023-01-08 20:00:00,1.40891,-67.1536,8.648,812.725,0.169887,3.3,21.0598
2023-01-08 20:30:00,1.41078,-64.6377,8.312,789.142,0.169772,3.3,22.0622
2023-01-08 21:00:00,1.41662,-64.4167,7.863,746.632,0.170277,3.36,23.3054
2023-01-08 21:30:00,1.4058,-66.6506,6.694,672.089,0.170088,3.4,25.2207
2023-01-08 22:00:00,1.41955,-67.8235,6.359,656.919,0.17022,3.4,25.1561
2023-01-08 22:30:00,1.41772,-70.4435,5.591,623.119,0.169953,3.427,25.5318
2023-01-08 23:00:00,1.41637,-71.0035,5.672,627.948,0.170106,3.5,24.9218
2023-01-08 23:30:00,1.41404,-68.4702,4.601,568.853,0.169565,3.5,26.7104
2023-01-09 00:00:00,1.41101,-68.9536,4.324,564.512,0.169845,3.5,25.9711
2023-01-09 00:30:00,1.4108,-67.4115,4.349,573.52,0.169891,3.5,24.9507
2023-01-09 01:00:00,1.41149,-36.9717,3.584,551.552,0.170014,3.56,25.9312
2023-01-09 01:30:00,1.40211,-26.9044,2.045,491.621,0.170445,3.6,28.881
2023-01-09 02:00:00,1.41054,-27.6822,3.028,546.447,0.170437,3.6,25.2583
2023-01-09 02:30:00,1.40192,-39.1319,3.421,542.091,0.170631,3.6,26.2719
2023-01-09 03:00:00,1.41584,-61.6652,2.8,517.207,0.170065,3.6,25.0807
2023-01-09 03:30:00,1.42136,-62.9354,1.788,466.491,0.170398,3.6,27.553
2023-01-09 04:00:00,1.41464,-66.1004,1.685,456.293,0.17003,3.6,28.2807
2023-01-09 04:30:00,1.41517,-65.904,1.578,450.049,0.17044,3.6,28.5101
2023-01-09 05:00:00,1.42479,-57.6183,1.594,458.126,0.170057,3.6,27.572
2023-01-09 05:30:00,1.4257,-55.2863,0.788,431.838,0.170287,3.6,28.2356
2023-01-09 06:00:00,1.41189,-63.775,0.996,433.984,0.170326,3.6,28.4934
2023-01-09 06:30:00,1.41656,-53.9861,0.765,425.014,0.170328,3.6,29.3742
2023-01-09 07:00:00,1.42706,-49.6777,1.262,446.992,0.170495,3.6,28.1786
2023-01-09 07:30:00,1.43312,-47.4329,1.468,470.783,0.169892,3.6,25.3678
2023-01-09 08:00:00,7.0098,-61.2888,0.927,451.3,0.169965,3.6,25.3482
2023-01-09 08:30:00,26.0953,-49.899,0.642,438.377,0.170596,3.6,25.8833
2023-01-09 09:00:00,43.2111,-36.6701,1.039,450.106,0.170503,3.6,26.5873
2023-01-09 09:30:00,159.081,104.527,2.203,519.02,0.169867,3.6,24.6266
2023-01-09 10:00:00,248.438,180.494,3.53,600.695,0.169642,3.6,21.6794
2023-01-09 10:30:00,310.369,233.345,4.256,648.837,0.169886,3.6,19.4688
2023-01-09 11:00:00,355.355,276.83,4.756,698.341,0.169991,3.6,17.3883
2023-01-09 11:30:00,398.571,314.072,5.177,745.648,0.170125,3.54,15.2462
2023-01-09 12:00:00,422.621,341.056,5.099,731.148,0.170257,3.5,16.1987
2023-01-09 12:30:00,447.466,351.482,5.565,772.508,0.169644,3.5,14.7929
2023-01-09 13:00:00,457.537,343.897,6.161,828.016,0.169708,3.5,14.0887
2023-01-09 13:30:00,437.954,313.353,6.42,838.351,0.169876,3.5,13.4374
2023-01-09 14:00:00,415.095,279.634,6.667,834.015,0.170026,3.5,12.6403
2023-01-09 14:30:00,361.818,228.805,6.921,844.042,0.169866,3.5,12.8779
2023-01-09 15:00:00,300.973,170.482,7.196,830.697,0.169772,3.5,12.9486
2023-01-09 15:30:00,235.931,107.476,6.923,813.243,0.170357,3.5,12.9077
2023-01-09 16:00:00,161.444,39.3549,6.906,808.393,0.169715,3.5,13.3439
2023-01-09 16:30:00,84.5466,-26.4533,6.879,813.772,0.170257,3.527,13.1127
2023-01-09 17:00:00,23.3402,-71.5878,6.365,758.532,0.16964,3.6,13.9742
2023-01-09 17:30:00,3.00936,-76.8672,5.09,679.843,0.170158,3.6,15.088
2023-01-09 18:00:00,1.42579,-72.7417,3.987,605.157,0.170167,3.6,18.8271
2023-01-09 18:30:00,1.41631,-72.721,3.943,584.835,0.170048,3.6,21.1455
2023-01-09 19:00:00,1.43044,-72.4021,4.635,620.343,0.169954,3.6,19.6955
2023-01-09 19:30:00,1.41375,-72.8638,4.735,618.421,0.1705,3.693,20.3101
2023-01-09 20:00:00,1.43508,-72.6858,4.432,601.838,0.169719,3.7,20.873
2023-01-09 20:30:00,1.42598,-73.1418,4.165,583.941,0.170069,3.7,21.7055
2023-01-09 21:00:00,1.41921,-74.8389,3.873,564.676,0.170334,3.7,23.2554
2023-01-09 21:30:00,1.41932,-74.5566,3.734,541.319,0.170485,3.7,25.7933
2023-01-09 22:00:00,1.4335,-75.0333,3.497,526.878,0.170117,3.7,26.5919
2023-01-09 22:30:00,1.42027,-74.2592,3.127,506.01,0.170119,3.7,27.7694
2023-01-09 23:00:00,1.43286,-73.4653,3.076,496.46,0.170205,3.7,28.7899
2023-01-09 23:30:00,1.42739,-73.3687,2.903,486.221,0.170469,3.7,29.5675
2023-01-10 00:00:00,1.43044,-71.2345,2.423,454.951,0.170171,3.7,31.8454
2023-01-10 00:30:00,1.43685,-71.355,2.397,451.619,0.170688,3.7,32.1314
2023-01-10 01:00:00,1.42886,-70.8983,2.197,444.648,0.170788,3.7,32.132
2023-01-10 01:30:00,1.43117,-65.8146,1.056,395.131,0.170189,3.7,34.5962
2023-01-10 02:00:00,1.42094,-64.2605,-0.198,350.408,0.169712,3.7,37.1972
2023-01-10 02:30:00,1.42851,-63.6385,-0.878,324.927,0.17008,3.7,38.7211
2023-01-10 03:00:00,1.42917,-63.4233,-0.389,346.802,0.170145,3.7,37.1688
2023-01-10 03:30:00,1.42709,-63.1709,-0.223,347.58,0.170375,3.7,37.1213
2023-01-10 04:00:00,1.42803,-62.4703,-1.387,305.418,0.17027,3.7,40.2694
2023-01-10 04:30:00,1.42803,-62.5507,-1.906,290.98,0.169931,3.7,41.2024
2023-01-10 05:00:00,1.42538,-62.1742,-2.027,285.724,0.170496,3.7,41.4968
2023-01-10 05:30:00,1.42769,-62.2609,-2.177,283.057,0.170553,3.7,41.4823
2023-01-10 06:00:00,1.43993,-61.9613,-2.381,278.381,0.170216,3.7,41.6867
2023-01-10 06:30:00,1.43668,-61.2392,-2.434,276.544,0.170291,3.7,41.6283
2023-01-10 07:00:00,1.4322,-60.8752,-2.789,265.697,0.170286,3.7,42.5601
2023-01-10 07:30:00,1.43191,-60.1109,-2.783,265.403,0.170262,3.7,42.5145
2023-01-10 08:00:00,6.8459,-56.8023,-3.163,255.599,0.170459,3.64,43.3469
2023-01-10 08:30:00,26.6308,-38.8608,-3.173,255.269,0.169851,3.6,43.4482
2023-01-10 09:00:00,51.2361,-18.6477,-2.901,267.128,0.170264,3.6,42.462
2023-01-10 09:30:00,118.988,77.8808,-2.078,305.113,0.169955,3.6,39.5722
2023-01-10 10:00:00,185.516,141.645,-1.128,345.05,0.169763,3.6,36.7504
2023-01-10 10:30:00,240.783,193.036,-0.557,372.181,0.169918,3.6,35.0221
2023-01-10 11:00:00,286.366,237.996,0.052,407.187,0.170078,3.6,33.3448
2023-01-10 11:30:00,318.348,268.836,0.668,433.758,0.170011,3.54,32.1694
2023-01-10 12:00:00,334.118,287.887,1.131,450.138,0.170126,3.5,31.5751
2023-01-10 12:30:00,358.024,303.531,1.509,486.023,0.169721,3.5,30.3504
2023-01-10 13:00:00,368.086,300.153,1.796,481.622,0.170308,3.5,30.9948
2023-01-10 13:30:00,358.302,276.895,2.188,492.134,0.170334,3.5,30.9901
2023-01-10 14:00:00,332.737,245.132,2.544,493.817,0.17018,3.5,30.5986
2023-01-10 14:30:00,285.452,199.838,2.846,512.29,0.169776,3.5,29.5418
2023-01-10 15:00:00,230.524,146.178,3.069,517.046,0.169749,3.5,28.9725
2023-01-10 15:30:00,164.299,83.5187,3.337,525.297,0.170157,3.5,28.7186
2023-01-10 16:00:00,105.374,25.1752,3.755,543.429,0.169758,3.5,27.9235
2023-01-10 16:30:00,53.378,-26.7549,4.141,547.732,0.169884,3.5,27.7795
2023-01-10 17:00:00,18.4895,-56.9154,2.823,482.337,0.169952,3.5,30.5865
2023-01-10 17:30:00,2.95177,-67.1046,2.056,441.991,0.16982,3.5,32.4256
2023-01-10 18:00:00,1.4371,-65.1243,1.23,404.601,0.169788,3.5,34.3572
2023-01-10 18:30:00,1.42295,-64.3533,1.015,394.382,0.170482,3.5,34.9525
2023-01-10 19:00:00,1.42946,-63.3568,0.508,373.798,0.170698,3.5,36.2514
2023-01-10 19:30:00,1.42017,-63.889,0.42,369.847,0.16999,3.5,36.4987
2023-01-10 20:00:00,1.43187,-63.2699,0.52,373.449,0.170454,3.593,36.1661
2023-01-10 20:30:00,1.42518,-62.9515,0.338,366.75,0.169956,3.6,36.5161
2023-01-10 21:00:00,1.43863,-63.4468,0.308,374.776,0.170441,3.6,35.1711
2023-01-10 21:30:00,1.43329,-62.9917,0.181,371.826,0.170099,3.6,34.987
2023-01-10 22:00:00,1.43442,-63.1102,0.387,382.566,0.170081,3.6,34.0535
2023-01-10 22:30:00,1.4422,-59.6397,-0.144,361.801,0.170066,3.6,35.583
2023-01-10 23:00:00,1.43235,-58.2984,0.282,371.809,0.170797,3.6,35.393
2023-01-10 23:30:00,1.43968,-57.3717,-0.314,349.975,0.170573,3.6,37.0641
2023-01-11 00:00:00,1.42504,-61.2747,-0.303,349.074,0.17024,3.6,37.0513
2023-01-11 00:30:00,1.4243,-60.2089,-0.113,357.296,0.170485,3.6,36.3049
2023-01-11 01:00:00,1.43392,-59.7869,-0.076,357.399,0.169864,3.6,36.4092
2023-01-11 01:30:00,1.43649,-55.174,-0.834,328.3,0.169956,3.6,38.8363
2023-01-11 02:00:00,1.44396,-46.3555,-1.803,304.231,0.170174,3.6,40.2087
2023-01-11 02:30:00,1.43569,-50.2052,-1.154,316.414,0.170197,3.54,39.7935
2023-01-11 03:00:00,1.44295,-58.6915,-1.288,307.939,0.170358,3.5,40.5169
2023-01-11 03:30:00,1.43549,-55.0777,-1.091,322.772,0.169839,3.5,38.6902
2023-01-11 04:00:00,1.44031,-50.1995,-1.075,327.781,0.17031,3.5,37.9531
2023-01-11 04:30:00,1.44001,-52.5684,-1.136,327.872,0.170729,3.5,37.6409
2023-01-11 05:00:00,1.44105,-57.7049,-1.751,301.627,0.170118,3.5,39.7732
2023-01-11 05:30:00,1.44742,-53.8369,-1.806,303.163,0.169988,3.5,39.3425
2023-01-11 06:00:00,1.45005,-53.2438,-1.641,307.133,0.170407,3.5,39.1229
2023-01-11 06:30:00,1.45327,-48.0315,-1.526,313.418,0.170104,3.5,38.6996
2023-01-11 07:00:00,1.44856,-45.3425,-1.519,317.209,0.170068,3.403,38.0885
2023-01-11 07:30:00,1.43801,-40.5173,-1.761,311.026,0.170572,3.4,38.8059
2023-01-11 08:00:00,5.50984,-38.245,-1.594,311.217,0.170563,3.4,39.1003
2023-01-11 08:30:00,22.1109,-21.708,-1.892,304,0.170309,3.4,40.0803
2023-01-11 09:00:00,39.6173,8.94143,-1.555,322.009,0.170092,3.4,38.935
2023-01-11 09:30:00,54.6728,28.763,-2.112,319.396,0.170282,3.4,38.8931
2023-01-11 10:00:00,142.317,118.649,-1.396,346.394,0.169742,3.4,36.9723
2023-01-11 10:30:00,197.89,167.268,-0.52,381.627,0.169664,3.373,35.3233
2023-01-11 11:00:00,266.828,242.299,0.066,412.577,0.169458,3.3,34.1041
2023-01-11 11:30:00,296.44,267.741,0.836,449.121,0.169389,3.3,31.7529
2023-01-11 12:00:00,281.347,251.015,1.146,451.398,0.169872,3.3,31.4644
2023-01-11 12:30:00,276.832,247.071,1.424,466.169,0.169756,3.3,30.6937
2023-01-11 13:00:00,267.533,232.139,1.457,474.404,0.169812,3.3,29.7383
2023-01-11 13:30:00,197.921,147.79,1.634,478.242,0.169943,3.3,28.661
2023-01-11 14:00:00,89.4321,59.4844,1.668,475.496,0.170007,3.3,28.5543
2023-01-11 14:30:00,45.0076,32.0998,1.527,468.243,0.170085,3.3,29.1901
2023-01-11 15:00:00,40.2496,28.9695,1.393,461.585,0.170123,3.3,29.6897
2023-01-11 15:30:00,26.0674,14.3059,1.328,455.059,0.170297,3.3,30.3131
2023-01-11 16:00:00,26.9672,13.3415,1.294,455.287,0.170566,3.3,30.6525
2023-01-11 16:30:00,14.2707,0.985304,1.311,464.491,0.169802,3.3,30.4131
2023-01-11 17:00:00,5.1985,-5.74473,1.2,454.896,0.170172,3.3,31.2814
2023-01-11 17:30:00,1.57022,-8.89573,1.113,472.561,0.170536,3.3,30.3905
2023-01-11 18:00:00,1.42291,-8.57575,1.023,455.974,0.17015,3.3,31.3486
2023-01-11 18:30:00,1.43309,-8.43011,1.037,443.703,0.170021,3.393,31.9469
2023-01-11 19:00:00,1.42048,-19.7381,0.973,429.554,0.170491,3.4,32.9531
2023-01-11 19:30:00,1.42482,-43.6784,0.162,377.241,0.16955,3.4,35.4498
2023-01-11 20:00:00,1.43204,-36.8257,0.037,376.751,0.170322,3.4,34.9588
2023-01-11 20:30:00,1.43107,-40.3563,-0.19,366.535,0.170059,3.4,35.4209
2023-01-11 21:00:00,1.43423,-13.3098,0.361,398.139,0.169977,3.4,33.6312
2023-01-11 21:30:00,1.43193,-8.31461,0.133,407.661,0.170132,3.4,33.6814
2023-01-11 22:00:00,1.42988,-8.18931,0.563,419.182,0.169922,3.4,33.17
2023-01-11 22:30:00,1.43231,-7.44649,0.636,423.944,0.170081,3.4,33.0914
2023-01-11 23:00:00,1.41844,-5.66743,0.264,409.06,0.169809,3.4,35.3287
2023-01-11 23:30:00,1.42602,-3.63452,-0.156,382.757,0.17026,3.4,37.3346
2023-01-12 00:00:00,1.43171,-3.96803,-0.231,387.226,0.170249,3.4,37.2877
2023-01-12 00:30:00,1.43601,-4.60449,0.547,404.146,0.169935,3.4,35.6198
2023-01-12 01:00:00,1.4296,-5.40677,-0.069,385.08,0.170182,3.4,36.8845
2023-01-12 01:30:00,1.43275,-7.52981,-0.051,384.206,0.170055,3.4,36.9814
2023-01-12 02:00:00,1.42031,-7.73506,-0.005,399.505,0.170026,3.4,36.2577
2023-01-12 02:30:00,1.44287,-6.86596,0.255,391.116,0.170177,3.427,36.7477
2023-01-12 03:00:00,1.43657,-5.80843,0.102,388.56,0.169905,3.5,37.2467
2023-01-12 03:30:00,1.42568,-6.07248,0.008,375.352,0.170454,3.5,38.6848
2023-01-12 04:00:00,1.4361,-13.4214,-0.351,354.39,0.170302,3.5,40.0155
2023-01-12 04:30:00,1.448,-23.0777,0.638,383.703,0.170126,3.5,37.4572
2023-01-12 05:00:00,1.43711,-8.7256,0.546,379.464,0.170073,3.5,38.9587
2023-01-12 05:30:00,1.46061,-4.8495,0.373,371.332,0.170213,3.5,40.2016
2023-01-12 06:00:00,1.43522,-4.87141,0.142,358.39,0.170216,3.5,41.5721
2023-01-12 06:30:00,1.45142,-5.32428,1.103,377.679,0.170133,3.5,41.7824
2023-01-12 07:00:00,1.43492,-5.84752,1.248,371.292,0.170118,3.5,42.9719
2023-01-12 07:30:00,1.43158,-5.67046,0.734,387.344,0.170233,3.5,40.3248
2023-01-12 08:00:00,1.46786,-5.74991,0.864,379.163,0.170294,3.5,41.7795
2023-01-12 08:30:00,3.05664,-4.12194,0.64,382.41,0.170014,3.5,40.991
2023-01-12 09:00:00,4.41494,-2.7278,0.529,380.113,0.17036,3.5,41.2701
2023-01-12 09:30:00,8.78478,0.473399,0.907,387.468,0.170955,3.5,41.3348
2023-01-12 10:00:00,14.5813,5.39911,1.215,383.139,0.169941,3.5,42.3799
2023-01-12 10:30:00,17.1412,7.22176,1.416,389.505,0.169945,3.5,42.6756
2023-01-12 11:00:00,21.8139,9.04351,2.092,404.809,0.170453,3.5,42.3676
2023-01-12 11:30:00,21.5287,8.08511,2.132,417.79,0.169679,3.5,41.616
2023-01-12 12:00:00,27.8856,13.9458,2.15,422.264,0.170552,3.5,41.5901
2023-01-12 12:30:00,33.7377,19.8286,2.32,434.026,0.170333,3.5,41.3073
2023-01-12 13:00:00,38.5086,24.6182,2.407,413.262,0.170253,3.5,42.948
2023-01-12 13:30:00,30.6324,17.3783,2.162,410.655,0.169994,3.5,42.6347
2023-01-12 14:00:00,24.4182,11.0377,1.851,408.517,0.170018,3.5,42.5397
2023-01-12 14:30:00,17.5353,5.43501,2.091,379.391,0.170061,3.5,45.666
2023-01-12 15:00:00,17.5034,5.98473,2.395,301.061,0.170094,3.5,56.7808
2023-01-12 15:30:00,13.5411,4.20018,1.248,291.297,0.170462,3.5,55.7546
2023-01-12 16:00:00,9.88506,5.23015,0.653,208.783,0.170345,3.5,67.1772
2023-01-12 16:30:00,4.55162,2.04649,0.094,237.7,0.170047,3.5,61.993
2023-01-12 17:00:00,1.86246,-0.411083,0.09,184.696,0.170281,3.5,69.5723
2023-01-12 17:30:00,1.45654,-1.20313,0.221,192.34,0.170175,3.5,68.51
2023-01-12 18:00:00,1.44723,-1.55361,0.566,183.164,0.170069,3.56,70.9587
2023-01-12 18:30:00,1.43457,-1.2436,0.386,179.585,0.170084,3.6,70.4091
2023-01-12 19:00:00,1.43881,-1.60984,0.556,186.292,0.169747,3.6,69.6513
2023-01-12 19:30:00,1.44714,-1.38605,0.486,84.4632,0.170017,3.6,86.137
2023-01-12 20:00:00,1.44653,-1.2035,0.47,66.4268,0.170046,3.6,89.2102
2023-01-12 20:30:00,1.45279,-0.928343,0.368,65.5715,0.170729,3.6,89.3243
2023-01-12 21:00:00,1.43424,-2.00956,0.534,76.319,0.170027,3.6,87.6427
2023-01-12 21:30:00,1.45193,-2.61792,0.43,110.955,0.169687,3.6,81.9131
2023-01-12 22:00:00,1.44003,-3.0788,0.807,128.72,0.170879,3.6,80.089
2023-01-12 22:30:00,1.45646,-3.77414,1.727,159.901,0.170022,3.6,76.9702
2023-01-12 23:00:00,1.45023,-2.48354,2.456,181.669,0.170242,3.6,74.5183
2023-01-12 23:30:00,1.44043,-4.72116,2.875,197.672,0.170088,3.6,72.5591
2023-01-13 00:00:00,1.44452,-5.60039,2.554,152.925,0.17029,3.6,78.3057
2023-01-13 00:30:00,1.44034,-6.95589,2.768,212.787,0.170234,3.6,70.5066
2023-01-13 01:00:00,1.44483,-6.05341,2.886,224.784,0.170171,3.6,68.8108
2023-01-13 01:30:00,1.45455,-24.3371,2.967,236.825,0.169639,3.6,67.0935
2023-01-13 02:00:00,1.44473,-58.5028,3.146,249.133,0.170211,3.6,65.3968
2023-01-13 02:30:00,1.41092,-58.8683,3.519,281.277,0.170123,3.6,61.8968
2023-01-13 03:00:00,1.19776,-58.3365,3.273,274.435,0.17023,3.6,62.1562
2023-01-13 03:30:00,1.11895,-55.5386,3.682,305.117,0.17019,3.6,59.2946
2023-01-13 04:00:00,1.09055,-51.4731,3.747,308.371,0.1707,3.6,58.9224
2023-01-13 04:30:00,1.11108,-54.4426,3.782,307.882,0.170062,3.6,59.0938
2023-01-13 05:00:00,1.09581,-53.4738,3.808,308.011,0.170194,3.6,59.1466
2023-01-13 05:30:00,1.11025,-58.312,4.041,318.978,0.170286,3.6,58.2771
2023-01-13 06:00:00,1.10016,-58.7371,4.164,327.651,0.170275,3.6,57.7196
2023-01-13 06:30:00,1.10322,-52.8979,4.829,364.492,0.170018,3.6,55.0423
2023-01-13 07:00:00,1.10876,-58.6806,4.856,364.987,0.170282,3.6,55.2032
2023-01-13 07:30:00,1.13205,-60.7685,4.984,369.19,0.170899,3.6,54.8314
2023-01-13 08:00:00,8.31143,-48.723,4.111,320.922,0.170645,3.6,58.5591
